date,province,confirmed,suspected,cured,dead,Days,net_confirmed
20211026,天津市,503,50,485,3,664 ,15
20211027,天津市,503,50,485,3,665 ,15
20211028,天津市,503,50,487,3,666 ,13
20211029,天津市,503,50,487,3,667 ,13
20211030,天津市,504,50,488,3,668 ,13
20211031,天津市,504,50,488,3,669 ,13
20211101,天津市,505,50,489,3,670 ,13
20211102,天津市,505,50,490,3,671 ,12
20211103,天津市,505,50,491,3,672 ,11
20211104,天津市,506,50,491,3,673 ,12
20211105,天津市,507,50,492,3,674 ,12
20211106,天津市,507,50,492,3,675 ,12
20211107,天津市,507,50,492,3,676 ,12
20211108,天津市,509,50,492,3,677 ,14
20211109,天津市,509,50,493,3,678 ,13
20211110,天津市,510,50,493,3,679 ,14
20211111,天津市,510,50,493,3,680 ,14
20211112,天津市,513,50,494,3,681 ,16
20211113,天津市,518,50,497,3,682 ,18
20211114,天津市,518,50,498,3,683 ,17
20211115,天津市,518,50,498,3,684 ,17
20211116,天津市,519,50,499,3,685 ,17
20211117,天津市,527,50,499,3,686 ,25
20211118,天津市,527,50,500,3,687 ,24
20211119,天津市,527,50,500,3,688 ,24
20211120,天津市,527,50,500,3,689 ,24
20211121,天津市,528,50,501,3,690 ,24
20211122,天津市,528,50,501,3,691 ,24
20211123,天津市,528,50,502,3,692 ,23
20211124,天津市,528,50,502,3,693 ,23
20211125,天津市,529,50,502,3,694 ,24
20211126,天津市,530,50,502,3,695 ,25
20211127,天津市,530,50,504,3,696 ,23
20211128,天津市,530,50,504,3,697 ,23
20211129,天津市,531,50,506,3,698 ,22
20211130,天津市,531,50,508,3,699 ,20
20211201,天津市,532,50,508,3,700 ,21
20211202,天津市,533,50,508,3,701 ,22
20211203,天津市,533,50,512,3,702 ,18
20211204,天津市,535,50,513,3,703 ,19
20211205,天津市,535,50,514,3,704 ,18
20211206,天津市,535,50,514,3,705 ,18
20211207,天津市,536,50,515,3,706 ,18
20211208,天津市,537,50,515,3,707 ,19
20211209,天津市,537,50,515,3,708 ,19
20211210,天津市,537,50,515,3,709 ,19
20211211,天津市,537,50,516,3,710 ,18
20211212,天津市,537,50,517,3,711 ,17
20211213,天津市,537,50,517,3,712 ,17
20211214,天津市,537,50,518,3,713 ,16
20211215,天津市,537,50,518,3,714 ,16
20211216,天津市,537,50,520,3,715 ,14
20211217,天津市,539,50,520,3,716 ,16
20211218,天津市,540,50,520,3,717 ,17
20211219,天津市,541,50,520,3,718 ,18
20211220,天津市,542,50,520,3,719 ,19
20211221,天津市,544,50,520,3,720 ,21
20211222,天津市,545,50,521,3,721 ,21
20211223,天津市,545,50,522,3,722 ,20
20211224,天津市,554,50,522,3,723 ,29
20211225,天津市,562,50,522,3,724 ,37
20211226,天津市,564,50,523,3,725 ,38
20211227,天津市,565,50,523,3,726 ,39
20211228,天津市,572,50,524,3,727 ,45
20211229,天津市,576,50,525,3,728 ,48
20211230,天津市,580,50,527,3,729 ,50
20211231,天津市,589,50,527,3,730 ,59
20220101,天津市,594,50,530,3,731 ,61
20220102,天津市,596,50,531,3,732 ,62
20220103,天津市,597,50,533,3,733 ,61
20220104,天津市,602,50,534,3,734 ,65
20220105,天津市,606,50,536,3,735 ,67
20220106,天津市,615,50,539,3,736 ,73
20220107,天津市,621,50,539,3,737 ,79
20220108,天津市,625,50,541,3,738 ,81
20220109,天津市,650,50,541,3,739 ,106
20220110,天津市,674,50,547,3,740 ,124
20220111,天津市,705,50,548,3,741 ,154
20220112,天津市,752,50,548,3,742 ,201
20220113,天津市,789,50,556,3,743 ,230
20220114,天津市,830,50,556,3,744 ,271
20220115,天津市,864,50,558,3,745 ,303
20220116,天津市,944,50,563,3,746 ,378
20220117,天津市,962,50,567,3,747 ,392
20220118,天津市,976,50,567,3,748 ,406
20220119,天津市,990,50,581,3,749 ,406
20220120,天津市,998,50,589,3,750 ,406
20220121,天津市,1004,50,623,3,751 ,378
20220122,天津市,1009,50,633,3,752 ,373
20220123,天津市,1012,50,664,3,753 ,345
20220124,天津市,1013,50,713,3,754 ,297
20220125,天津市,1015,50,760,3,755 ,252
20220126,天津市,1016,50,760,3,756 ,253
20220127,天津市,1020,50,863,3,757 ,154
20220128,天津市,1026,50,896,3,758 ,127
20220129,天津市,1030,50,927,3,759 ,100
20220130,天津市,1041,50,946,3,760 ,92
20220131,天津市,1050,50,965,3,761 ,82
20220201,天津市,1062,50,982,3,762 ,77
20220202,天津市,1072,50,999,3,763 ,70
20220203,天津市,1076,50,1001,3,764 ,72
20220204,天津市,1079,50,1012,3,765 ,64
20220205,天津市,1081,50,1015,3,766 ,63
20220206,天津市,1082,50,1020,3,767 ,59
20220207,天津市,1084,50,1025,3,768 ,56
20220208,天津市,1085,50,1035,3,769 ,47
20220209,天津市,1085,50,1043,3,770 ,39
20220210,天津市,1086,50,1046,3,771 ,37
20220211,天津市,1087,50,1047,3,772 ,37
20220212,天津市,1088,50,1048,3,773 ,37
20220213,天津市,1088,50,1053,3,774 ,32
20220214,天津市,1088,50,1062,3,775 ,23
20220215,天津市,1089,50,1067,3,776 ,19
20220216,天津市,1089,50,1070,3,777 ,16
20220217,天津市,1089,50,1074,3,778 ,12
20220218,天津市,1092,50,1077,3,779 ,12
20220219,天津市,1093,50,1080,3,780 ,10
20220220,天津市,1094,50,1081,3,781 ,10
20220221,天津市,1094,50,1081,3,782 ,10
20220222,天津市,1097,50,1082,3,783 ,12
20220223,天津市,1098,50,1083,3,784 ,12
20220224,天津市,1099,50,1084,3,785 ,12
20220225,天津市,1106,50,1086,3,786 ,17
20220226,天津市,1110,50,1087,3,787 ,20
20220227,天津市,1119,50,1088,3,788 ,28
20220228,天津市,1126,50,1089,3,789 ,34
20220301,天津市,1130,50,1089,3,790 ,38
20220302,天津市,1130,50,1089,3,791 ,38
20220303,天津市,1136,50,1092,3,792 ,41
20220304,天津市,1150,50,1094,3,793 ,53
20220305,天津市,1151,50,1098,3,794 ,50
20220306,天津市,1152,50,1102,3,795 ,47
20220307,天津市,1158,50,1102,3,796 ,53
20220308,天津市,1170,50,1108,3,797 ,59
20220309,天津市,1189,50,1113,3,798 ,73
20220310,天津市,1213,50,1121,3,799 ,89
20220311,天津市,1250,50,1137,3,800 ,110
20220312,天津市,1273,50,1140,3,801 ,130
20220313,天津市,1318,50,1146,3,802 ,169
20220314,天津市,1372,50,1150,3,803 ,219
20220315,天津市,1425,50,1152,3,804 ,270
20220316,天津市,1483,50,1157,3,805 ,323
20220317,天津市,1546,50,1160,3,806 ,383
20220318,天津市,1575,50,1182,3,807 ,390
20220319,天津市,1600,50,1190,3,808 ,407
20220320,天津市,1622,50,1190,3,809 ,429
20220321,天津市,1631,50,1218,3,810 ,410
20220322,天津市,1659,50,1259,3,811 ,397
20220323,天津市,1688,50,1280,3,812 ,405
20220324,天津市,1713,50,1326,3,813 ,384
20220325,天津市,1713,50,1326,3,814 ,384
20220326,天津市,1765,50,1360,3,815 ,402
20220327,天津市,1773,50,1373,3,816 ,397
20220328,天津市,1780,50,1441,3,817 ,336
20220329,天津市,1782,50,1457,3,818 ,322
20220330,天津市,1786,50,1494,3,819 ,289
20220331,天津市,1787,50,1506,3,820 ,278
20220401,天津市,1788,50,1539,3,821 ,246
20220402,天津市,1788,50,1539,3,822 ,246
20220403,天津市,1789,50,1625,3,823 ,161
20220404,天津市,1792,50,1656,3,824 ,133
20220405,天津市,1796,50,1681,3,825 ,112
20220406,天津市,1796,50,1691,3,826 ,102
20220407,天津市,1797,50,1713,3,827 ,81
20220408,天津市,1797,50,1742,3,828 ,52
20220409,天津市,1798,50,1760,3,829 ,35
20220410,天津市,1798,50,1779,3,830 ,16
20220411,天津市,1798,50,1780,3,831 ,15
20220412,天津市,1799,50,1781,3,832 ,15
20220413,天津市,1799,50,1788,3,833 ,8
20220414,天津市,1800,50,1788,3,834 ,9
20220415,天津市,1800,50,1794,3,835 ,3
20220416,天津市,1800,50,1794,3,836 ,3
20220417,天津市,1800,50,1794,3,837 ,3
20220418,天津市,1800,50,1794,3,838 ,3
20220419,天津市,1800,50,1795,3,839 ,2
20220420,天津市,1800,50,1796,3,840 ,1
20220421,天津市,1800,50,1796,3,841 ,1
20220422,天津市,1800,50,1796,3,842 ,1
20220423,天津市,1800,50,1796,3,843 ,1
20220424,天津市,1802,50,1796,3,844 ,3
20220425,天津市,1802,50,1796,3,845 ,3
20220426,天津市,1802,50,1797,3,846 ,2
20220427,天津市,1803,50,1798,3,847 ,2
20220428,天津市,1803,50,1799,3,848 ,1
20220429,天津市,1803,50,1799,3,849 ,1
20220430,天津市,1803,50,1799,3,850 ,1
20220501,天津市,1804,50,1799,3,851 ,2
20220502,天津市,1804,50,1799,3,852 ,2
20220503,天津市,1804,50,1799,3,853 ,2
20220504,天津市,1804,50,1799,3,854 ,2
20220505,天津市,1804,50,1799,3,855 ,2
20220506,天津市,1804,50,1800,3,856 ,1
20220507,天津市,1804,50,1800,3,857 ,1
20220508,天津市,1804,50,1800,3,858 ,1
20220509,天津市,1804,50,1800,3,859 ,1
20220510,天津市,1804,50,1800,3,860 ,1
20220511,天津市,1804,50,1801,3,861 ,0
20220512,天津市,1804,50,1801,3,862 ,0
20220513,天津市,1804,50,1801,3,863 ,0
20220514,天津市,1804,50,1801,3,864 ,0
20220515,天津市,1804,50,1801,3,865 ,0
20220516,天津市,1811,50,1801,3,866 ,7
20220517,天津市,1827,50,1801,3,867 ,23
20220518,天津市,1835,50,1801,3,868 ,31
20220519,天津市,1843,50,1801,3,869 ,39
20220520,天津市,1849,50,1801,3,870 ,45
20220521,天津市,1885,50,1801,3,871 ,81
20220522,天津市,1917,50,1801,3,872 ,113
20220523,天津市,1933,50,1801,3,873 ,129
20220524,天津市,1940,50,1801,3,874 ,136
20220525,天津市,1951,50,1815,3,875 ,133
20220526,天津市,1958,50,1821,3,876 ,134
20220527,天津市,1962,50,1833,3,877 ,126
20220528,天津市,1969,50,1843,3,878 ,123
20220529,天津市,1975,50,1850,3,879 ,122
20220530,天津市,1975,50,1858,3,880 ,114
20220531,天津市,1975,50,1888,3,881 ,84
20220601,天津市,1975,50,1905,3,882 ,67
20220602,天津市,1975,50,1915,3,883 ,57
20220603,天津市,1975,50,1923,3,884 ,49
20220604,天津市,1976,50,1936,3,885 ,37
20220605,天津市,1977,50,1937,3,886 ,37
20220606,天津市,1978,50,1947,3,887 ,28
20220607,天津市,1978,50,1951,3,888 ,24
20220608,天津市,1978,50,1953,3,889 ,22
20220609,天津市,1978,50,1953,3,890 ,22
20220610,天津市,1978,50,1953,3,891 ,22
20220611,天津市,1979,50,1953,3,892 ,23
20220612,天津市,1981,50,1953,3,893 ,25
20220613,天津市,1984,50,1953,3,894 ,28
20220614,天津市,1985,50,1953,3,895 ,29
20220615,天津市,1985,50,1954,3,896 ,28
20220616,天津市,1985,50,1954,3,897 ,28
20220617,天津市,1985,50,1954,3,898 ,28
20220618,天津市,1985,50,1954,3,899 ,28
20220619,天津市,1988,50,1954,3,900 ,31
20220620,天津市,1989,50,1955,3,901 ,31
20220621,天津市,1993,50,1956,3,902 ,34
20220622,天津市,1993,50,1957,3,903 ,33
20220623,天津市,1994,50,1960,3,904 ,31
20220624,天津市,1995,50,1961,3,905 ,31
20220625,天津市,2003,50,1961,3,906 ,39
20220626,天津市,2008,50,1961,3,907 ,44
20220627,天津市,2008,50,1964,3,908 ,41
20220628,天津市,2008,50,1964,3,909 ,41
20220629,天津市,2008,50,1964,3,910 ,41
20220630,天津市,2010,50,1967,3,911 ,40
20220701,天津市,2011,50,1968,3,912 ,40
20220702,天津市,2011,50,1969,3,913 ,39
20220703,天津市,2012,50,1976,3,914 ,33
20220704,天津市,2016,50,1979,3,915 ,34
20220705,天津市,2017,50,1980,3,916 ,34
20220706,天津市,2018,50,1985,3,917 ,30
20220707,天津市,2023,50,1986,3,918 ,34
20220708,天津市,2026,50,1988,3,919 ,35
20220709,天津市,2027,50,1989,3,920 ,35
20220710,天津市,2029,50,1989,3,921 ,37
20220711,天津市,2033,50,1991,3,922 ,39
20220712,天津市,2035,50,1993,3,923 ,39
20220713,天津市,2036,50,1995,3,924 ,38
20220714,天津市,2038,50,2001,3,925 ,34
20220715,天津市,2046,50,2002,3,926 ,41
20220716,天津市,2050,50,2004,3,927 ,43
20220717,天津市,2052,50,2006,3,928 ,43
20220718,天津市,2060,50,2006,3,929 ,51
20220719,天津市,2065,50,2006,3,930 ,56
20220720,天津市,2066,50,2009,3,931 ,54
20220721,天津市,2068,50,2012,3,932 ,53
20220722,天津市,2073,50,2012,3,933 ,58
20220723,天津市,2075,50,2019,3,934 ,53
20220724,天津市,2077,50,2026,3,935 ,48
20220725,天津市,2078,50,2033,3,936 ,42
20220726,天津市,2079,50,2034,3,937 ,42
20220727,天津市,2079,50,2038,3,938 ,38
20220728,天津市,2080,50,2039,3,939 ,38
20220729,天津市,2080,50,2042,3,940 ,35
20220730,天津市,2081,50,2042,3,941 ,36
20220731,天津市,2083,50,2048,3,942 ,32
20220801,天津市,2083,50,2049,3,943 ,31
20220802,天津市,2085,50,2050,3,944 ,32
20220803,天津市,2085,50,2052,3,945 ,30
20220804,天津市,2085,50,2053,3,946 ,29
20220805,天津市,2086,50,2054,3,947 ,29
20220806,天津市,2086,50,2055,3,948 ,28
20220807,天津市,2087,50,2055,3,949 ,29
20220808,天津市,2088,50,2055,3,950 ,30
20220809,天津市,2088,50,2055,3,951 ,30
20220810,天津市,2091,50,2057,3,952 ,31
20220811,天津市,2093,50,2057,3,953 ,33
20220812,天津市,2095,50,2059,3,954 ,33
20220813,天津市,2095,50,2059,3,955 ,33
20220814,天津市,2095,50,2059,3,956 ,33
20220815,天津市,2096,50,2059,3,957 ,34
20220816,天津市,2096,50,2059,3,958 ,34
20220817,天津市,2107,50,2059,3,959 ,45
20220818,天津市,2108,50,2063,3,960 ,42
20220819,天津市,2112,50,2063,3,961 ,46
20220820,天津市,2115,50,2064,3,962 ,48
20220821,天津市,2128,50,2068,3,963 ,57
20220822,天津市,2149,50,2072,3,964 ,74
20220823,天津市,2149,50,2074,3,965 ,72
20220824,天津市,2155,50,2076,3,966 ,76
20220825,天津市,2155,50,2077,3,967 ,75
20220826,天津市,2158,50,2095,3,968 ,60
20220827,天津市,2162,50,2100,3,969 ,59
20220828,天津市,2171,50,2110,3,970 ,58
20220829,天津市,2180,50,2111,3,971 ,66
20220830,天津市,2201,50,2118,3,972 ,80
20220831,天津市,2213,50,2121,3,973 ,89
20220901,天津市,2214,50,2123,3,974 ,88
20220902,天津市,2219,50,2126,3,975 ,90
20220903,天津市,2225,50,2127,3,976 ,95
20220904,天津市,2228,50,2131,3,977 ,94
20220905,天津市,2229,50,2134,3,978 ,92
20220906,天津市,2233,50,2136,3,979 ,94
20220907,天津市,2235,50,2138,3,980 ,94
20220908,天津市,2237,50,2141,3,981 ,93
20220909,天津市,2242,50,2149,3,982 ,90
20220910,天津市,2244,50,2150,3,983 ,91
20220911,天津市,2259,50,2159,3,984 ,97
20220912,天津市,2267,50,2164,3,985 ,100
20220913,天津市,2268,50,2164,3,986 ,101
20220914,天津市,2269,50,2178,3,987 ,88
20220915,天津市,2280,50,2182,3,988 ,95
20220916,天津市,2287,50,2188,3,989 ,96
20220917,天津市,2290,50,2196,3,990 ,91
20220918,天津市,2298,50,2196,3,991 ,99
20220919,天津市,2302,50,2203,3,992 ,96
20220920,天津市,2305,50,2205,3,993 ,97
20220921,天津市,2307,50,2206,3,994 ,98
20220922,天津市,2308,50,2206,3,995 ,99
20220923,天津市,2314,50,2209,3,996 ,102
20220924,天津市,2320,50,2214,3,997 ,103
20220925,天津市,2325,50,2223,3,998 ,99
20220926,天津市,2332,50,2228,3,999 ,101
20220927,天津市,2344,50,2228,3,1000 ,113
20220928,天津市,2358,50,2231,3,1001 ,124
20220929,天津市,2371,50,2237,3,1002 ,131
20220930,天津市,2375,50,2244,3,1003 ,128
20221001,天津市,2378,50,2245,3,1004 ,130
20221002,天津市,2379,50,2246,3,1005 ,130
20221003,天津市,2384,50,2249,3,1006 ,132
20221004,天津市,2387,50,2253,3,1007 ,131
20221005,天津市,2392,50,2254,3,1008 ,135
20221006,天津市,2398,50,2258,3,1009 ,137
20221007,天津市,2400,50,2263,3,1010 ,134
20221008,天津市,2403,50,2268,3,1011 ,132
20221009,天津市,2404,50,2272,3,1012 ,129
20221010,天津市,2406,50,2282,3,1013 ,121
20221011,天津市,2408,50,2285,3,1014 ,120
20221012,天津市,2411,50,2292,3,1015 ,116
20221013,天津市,2413,50,2298,3,1016 ,112
20221014,天津市,2419,50,2303,3,1017 ,113
20221015,天津市,2423,50,2312,3,1018 ,108
20221016,天津市,2423,50,2315,3,1019 ,105
20221017,天津市,2426,50,2326,3,1020 ,97
20221018,天津市,2426,50,2326,3,1021 ,97
20221019,天津市,2432,50,2336,3,1022 ,93
